"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"EPCAM",140.297767527239,0.152571291358425,0.519512080100485,0.293681893458405,0.769000991429503,0.935844332492759
"CD19",45.5055504860763,0.343055885427286,0.30718571300388,1.11677031484519,0.264092544406205,0.674781778541169
"GBP4",79.6247845899199,-0.0603848440843215,0.335457754037339,-0.180007298557183,0.857146838375011,0.961259906102686
"MSH6",211.314359364758,-0.134798400294517,0.109298821034919,-1.23330150332958,0.217463297230835,0.654824182333148
"TNFRSF11B",7.16473345836434,0.182939905748965,0.282306506957702,0.648018735807513,0.516972832339094,0.835926335833959
"NOTCH1",1181.25193027342,-0.0736077668877636,0.218100618488699,-0.337494535310443,0.73574413095078,0.924566593843322
"CASP9",91.4536105572461,-0.0617656433803355,0.200085804668223,-0.308695779207094,0.757552954833683,0.935844332492759
"RAD51C",6.68300908888098,0.230079900191139,0.500863893807334,0.459366113301118,0.645971278375368,0.899702188518601
"HLA-DMA",974.549515221379,0.221208610032453,0.242565300806777,0.911954881001977,0.361792469414523,0.733584228184724
"SFRP1",1058.90286875136,-0.883096805446957,0.361224259001293,-2.44473283131241,0.0144959480525465,0.246339055265683
"MAGEA1",14.3951313026899,0.898418818387239,0.354256152913413,2.53607117617751,0.0112103946565532,0.244507796968606
"ENTPD1",1397.09610678951,0.136182673122582,0.177144330608057,0.768766760161772,0.442031784880627,0.801665058440699
"ROCK1",465.893648934457,-0.394598339201,0.20141240905411,-1.95915604730685,0.0500945146992873,0.416765704766236
"FCGR2A",281.002231116356,-0.195726608856888,0.284074375927924,-0.688997760595445,0.490824676817362,0.823603047174825
"NGFR",123.28583347483,0.230949990497746,0.33308452877642,0.693367510481907,0.488078945967358,0.823603047174825
"ALDOC",192.321389665745,-0.085074841979511,0.264886662125339,-0.321174502698272,0.748078153299624,0.930198874750072
"CCNE1",124.005021516544,-0.0730364966904002,0.229692011955009,-0.317975780127288,0.75050330883978,0.93146210953311
"ITGAX",1159.45232273106,-0.169557194507952,0.264206959865601,-0.641759000573653,0.521029674008032,0.835926335833959
"BLM",124.820782964133,-0.0843998295203488,0.270436320681004,-0.312087626794418,0.754973929645572,0.934453928257633
"MLANA",24.6047171367329,0.000705340954289581,0.272302377054577,0.00259028570341203,0.997933253340346,0.997975622066812
"KSHV_ORF72",1549.26957865285,0.385398195383058,0.64464486456414,0.597845754411827,0.549942857901864,0.857931054533515
"FCGR1A",92.4888313349234,-0.0168354368123052,0.280576807263799,-0.0600029524053872,0.952153283249727,0.982928732725899
"CD47",178.460668630738,0.160283957150961,0.195495422054114,0.819885987440631,0.412281105659291,0.780245412168697
"CSF2",19.6971240823979,0.700607919960203,0.352804341482831,1.98582567611147,0.0470526837119999,0.411853335551241
"CDH5",6346.9127187173,-0.243778094975457,0.252009141273646,-0.967338302663983,0.333374941905531,0.726428047903957
"SLC7A5",76.8359458776778,0.197175140847388,0.23244322170825,0.848272276551353,0.396286353448491,0.770358128985276
"GIMAP4",1148.81385296347,-0.0904316363246466,0.179048960189701,-0.50506652609898,0.613512111242551,0.882106160813462
"HIF1A",3720.16340887994,-0.563373499729612,0.173763651974665,-3.24218266206648,0.00118617968802261,0.162399230741168
"CDK2",179.10269185883,-0.109493297946331,0.163639427092185,-0.669113183124556,0.503423281044424,0.825145742431896
"PDCD1",113.622219088356,0.663705912838095,0.26365078117772,2.51736751878125,0.0118235425465229,0.246339055265683
"ATF3",61.1203481944947,0.139251516654356,0.250178306587634,0.55660907835579,0.577794549762307,0.865863864725701
"TIE1",35.5633611317812,-0.194271771039683,0.24946004396693,-0.778769088429396,0.436115749845769,0.796256583994424
"CD44",5449.84642087007,-0.0206363523070697,0.210612433192119,-0.0979825929281458,0.921946115680123,0.982928732725899
"ALDOA",5881.32118683592,-0.298614027356451,0.183247993306818,-1.62956233226779,0.103194030907216,0.455881477060134
"FAS",60.9494147447901,0.0389807199487266,0.175602026824619,0.221983314507288,0.824326872400146,0.957168037448803
