"gene","SB 12 5422","SB 14 5182","SB 16 638","SB 17 2867","SB 17 5114","SB 17 5284","SB 18 4726","SB 18 4918","SB 18 5511","SB 18 5577","SB 18 6283","SB 18 6898","SB 19 2016","SB 19 473","SB 19 4896","SB 19 5090","SB 19 5476","SB 19 5736","SB 19 5920","SB 19 7845","SB 19 7860","SB 19 7884","SB 19 7967","SB 20 1637","SB 20 1639","SB 20 3779","SB 20 6585","SB 21 10183","SB 21 11056","SB 21 11361","SB 21 2796","SB 21 3933","SB 21 4614","SB 21 6978","SB 21 7662","SB 21 8797","SB 21 9542","SB 22 1215","SB 22 1394","SB 22 2594","SB 22 2794","SB 22 2963","SB 22 696"
"SERPINH1",719.434946153983,1672.86551419265,1041.12954585768,687.636211692526,682.935125998241,497.517099675764,972.85469918701,659.542475024532,221.70182850976,1214.43367504189,498.757779496388,753.891895622394,2196.15138807993,1469.80716817326,1152.2447011498,1824.7086443897,2259.884306541,508.382260835594,1806.44398660806,467.970915420908,1051.76475600219,1102.82269642648,1037.05140319033,1150.09139930105,768.996939762017,531.44027145423,702.569790261834,182.163369030221,1233.33545059204,439.283624100254,934.359763640005,1201.35957890165,1685.54008508491,1439.55527783156,1537.62619570141,763.32195695966,1669.73027241482,869.372417551766,616.014291221638,142.296130629723,1232.81304989155,908.145186510455,726.541188415521
"SPP1",29.1662816008372,427.214485850882,215.729545538077,154.001859910305,1925.93136427138,126.888366920188,4838.95757439487,3640.26544354625,116.685172899874,585.143522211197,65.5806076846461,192.537657792325,438.200731111173,207.515676629767,23.300085434902,93.0601408638749,731.910917344245,173.920247127966,399.881009762784,9.39072071078746,292.063086337687,31.298807744992,42.5253445813421,103.111642695956,86.5243080136783,61.3200313216419,1082.23826075954,1072.35794598923,36.004202594923,17.2268087882452,65.8647046500331,12.2379583589302,127.139319337996,238.067683759843,45.7097795584233,21.4562389946071,232.567279189752,37.8458141969052,13.1703735732517,35.3286945011727,304.646266232535,174.969305934348,85.8639586309252
"EGFR",1011.09776216235,111.10706408576,272.006818287141,594.51880802583,162.926869025425,192.1247589526,214.281193036544,199.396562216719,630.099933659319,38.5279685406549,919.854313050431,133.492776069346,339.10688002289,278.025146865847,568.078273460469,320.540485197791,134.135068517272,283.006319291069,116.59774822652,1017.32807700197,296.283651169156,168.768080977898,494.995010926822,506.04021569246,412.205692110108,449.68022969204,443.150015404076,439.941721431478,825.798519092064,1271.7076344751,616.524270270659,307.988618699745,443.728812541024,592.873790961152,342.823346688175,1476.57935626524,253.768163756773,424.413773493866,1877.97554087685,340.529360886303,155.670894283658,341.462590127931,175.855992196029
"CASP8",58.3325632016743,120.49639344512,133.658522779026,73.4194913525874,35.9796835764481,58.7844411720643,47.0152828603388,107.367379655156,89.45863255657,89.8985932615282,96.6451060615838,217.353622574447,82.3637203850663,166.241840394012,92.6455778006819,87.5860149307058,97.976919612616,59.6886055232074,177.359955048791,125.209609477166,92.8524262923281,118.444507740852,129.844052121698,85.661980085871,133.189103346898,112.42005742301,152.599867563387,106.548385659186,131.760060560144,116.896202491664,104.92400624482,106.742192352892,81.8223342274229,87.8817345008788,71.1041015353251,97.528359066396,51.3960837988402,89.2079906069909,174.208123173466,61.8252153770522,59.4227607211813,73.2570450451767,83.3871136704177
"CCNA1",19.4441877338914,32.8626527577601,72.6914773008739,19.6979123141088,21.0447205824508,12.1870182917694,24.4117814851759,20.450929458125,62.2320922132661,16.0533202252729,24.1612765153959,9.41295215873591,12.2258647446583,17.1974317648978,28.2929608852382,20.6800313030833,54.820419307059,18.5240499899609,28.7388816051282,15.6512011846458,23.635163056229,12.274042252938,112.833914289161,8.98922013246795,6.80528265276121,61.3200313216419,28.0783756316632,137.481787947337,7.66046863721767,9.84389073614014,37.5275642773444,24.4759167178605,14.476259132544,39.3500303735278,6.34858049422546,16.254726511066,39.1895138966156,20.004216075507,29.9326672119358,11.7762315003909,11.7171640858667,8.47602174076425,5.77930490785073
"TNFAIP3",272.21862827448,264.466110288641,307.180113755306,152.211140609023,279.012263206041,389.267701907694,146.470688911055,209.622026945781,186.696276639798,386.082351417813,365.87075866171,239.602418586005,357.123943857123,322.165221729085,285.148664608087,357.642894300382,360.415097146409,285.064547067732,351.435466485568,353.717146772994,346.93042914679,425.295564064303,282.368288020112,260.687383841571,408.316959165673,224.84011484602,364.408483741368,299.022888785458,303.35455803382,361.147741382141,423.525368272887,391.614667485768,285.748767225,302.995233876164,392.342274543133,286.083186594762,221.003160335013,228.156194158486,203.542137041163,594.69969076974,295.439923022211,250.042641352545,312.08246502394
"CDC25C",19.4441877338914,5.47710879296002,4.68977272908864,1.79071930128262,4.07317172563563,2.86753371571045,4.52070027503257,5.11273236453125,0,21.6719823041184,6.9032218615417,21.3930730880362,3.86079939304998,8.0254681569523,5.54763938926239,6.08236214796568,8.16474330105134,4.11645555332465,6.56888722402931,1.56512011846458,6.75290373035113,3.06851056323451,6.23705053859684,9.517997787319,3.88873294443498,30.6600156608209,7.93519311329612,3.43704469868342,0.766046863721767,5.53718853907883,7.65868658721315,6.79886575496125,7.55283085176211,3.93500303735278,1.26971609884509,4.55132342309848,8.35186361731153,8.10981732790826,4.19057340967101,4.90676312516287,9.20634321032386,4.84344099472243,7.43053488152237
"CXCR6",145.831408004186,59.4657526092802,128.968750049938,69.8380527500222,50.2357846161728,71.6883428927614,53.3442632453844,20.450929458125,46.6740691599495,41.7386325857095,69.032218615417,52.1990983348082,37.3210607994832,61.3375066281354,52.7025741979927,61.4318576944534,64.1515545082605,40.1354416449153,47.6244323742125,67.3001650939768,41.3615353484007,117.217103515558,56.7004594417895,59.7518749981693,34.0264132638061,71.5400365419155,35.4031692747058,113.422475056553,101.118186011273,127.970579569822,80.4162091657381,87.7053682390001,50.9816082493943,85.9142329822024,71.1041015353251,113.783085577462,75.1667725558038,97.3178079348991,117.336055470788,97.1539098782249,87.8787306440005,117.453444122019,79.2590387362386
"DLL1",369.439566943937,149.446825636481,356.422727410736,171.909052923131,173.109798339514,99.6467966209383,159.128649681147,46.0145912807813,143.911713243178,393.306345519186,293.386929115522,136.915667763431,275.403690037565,144.458426825141,182.517335906733,195.243824949698,231.528792179813,235.667080427836,66.5099831432968,289.547221915947,125.77283197779,144.833698584669,231.904879116919,213.097394904975,304.293352902037,102.200052202736,147.106272331105,247.467218305207,324.037823354307,394.370872616614,235.887546886165,191.048127714411,193.226589290914,318.735246025575,121.892745489129,554.611268557572,278.823754608708,198.960851778016,563.93145027287,588.811575019545,261.125371056459,262.756673963692,169.251072301343
"OAS1",126.387220270294,169.007928468481,154.762500059925,630.333194051482,551.235906869356,339.802745311689,489.139769758524,245.4111534975,206.143805456444,411.76766377825,117.354771646209,836.897019203975,433.052998587106,195.477474394338,443.811151140991,230.521525407899,1043.92075063442,444.577199759062,125.629968159561,375.628828431498,234.663404629702,317.283992238448,117.936955638922,333.658700211016,439.426822721152,592.760302775871,305.810134597028,732.090520819569,170.828450609954,282.39661549302,512.36613268456,284.19258855738,1456.43754924813,185.600976595139,294.574134932061,248.372221089089,2339.8067149422,322.230075162222,204.140790385402,898.919004529838,205.050371502668,337.830009381889,242.730806129731
"HLA-DQB1",311.107003742263,46.9466467968002,37.5181818327091,490.657088551438,15.6138249482699,833.735427842815,486.427349593505,0,645.657956712635,17.6586522478002,407.29008983096,42.7861461760723,566.250577647331,3.43948635297956,7.76669514496735,12.1647242959314,5.83195950075095,963.250599477967,8.21110903003664,685.522611887484,54.867342809103,6.13702112646901,12.4741010771937,7.40288716791478,13.6105653055224,623.420318436692,23.8055793398884,10.3111340960503,1054.08048448115,3.07621585504379,749.785416888168,44.8725139827442,622.479142699394,2.62333535823519,38.0914829653528,631.983766750246,6.42451047485502,6.48785386232661,4.19057340967101,10.7948788753583,16.7388058369525,7.26516149208364,4.95368992101491
"ROBO4",972.209386694572,2463.91651271873,1566.3840915156,1405.71465150686,1743.31749857205,1392.90450240635,1459.28204878051,1104.35019073875,1295.2054191886,22304.4831209942,962.999449685067,966.111180655713,2180.70819050773,4486.23669973633,1546.12709778743,2639.13693600231,3879.41945989954,927.231613386376,2248.20165242403,1205.14249121772,2568.63575643231,2372.57236749292,2551.52067488053,3370.95754967548,2080.47212527271,858.480438502986,1386.82759641606,178.726324331538,2652.82028906848,1526.41830727273,1891.69558704165,2424.47552821918,1835.96729954917,1992.42320457962,1281.1435437347,1760.71197567867,2040.42452681396,1680.35415034259,2462.26120485384,900.881709779903,3751.16638806105,2218.29597558287,2414.09822150793
"NFKB1",77.7767509355658,58.6833084960002,65.6568182072409,59.0937369423264,50.9146465704454,45.8805394513673,129.292027865932,117.592844384219,147.801219006507,79.4639351151008,96.6451060615838,91.5623528167948,64.346656550833,53.3120384711831,54.9216299536977,48.6588971837254,60.0691828577348,83.3582249548241,60.7622068222711,76.6908858047642,91.1642003597403,55.2331901382211,53.8654364697,56.579209069063,46.6647953332197,30.6600156608209,53.1047539120587,137.481787947337,72.0084051898461,64.6005329559196,79.6503405070168,45.5524005582404,79.3047239435022,67.5508854745561,99.0378557099172,93.6272247037402,59.7479474161517,68.6631200429566,81.4168548164653,82.4336205027363,54.4011189700955,59.93758230969,54.490589131164
"IFI27",3461.06541663268,2986.58918038977,1674.24886428464,10980.690755465,12279.9338908372,12423.5898233155,7524.25353776422,2367.19508477797,3901.17428061912,1949.67574135939,6292.28672679526,17665.5440331767,7300.77165225752,3253.18084219316,7944.21960542374,3246.15667836928,10382.0543032368,14005.2109062988,4933.23430524601,4048.96574646786,5781.32970614686,5854.71815465144,3300.53374410657,3746.91846227458,7527.61479719001,9014.04460428135,6490.98796667623,18281.6407522971,4312.84384275355,6448.3636753428,16430.9462042071,7875.12620397161,18384.8490983309,5917.58873433902,9642.22405462963,7364.69148763379,29270.0697234395,10433.5503195982,3042.35629542115,16643.7405205525,4029.86750524631,5941.69124027574,5232.74778656542
"KSHV_vIRF-4",58.3325632016743,34.4275409843201,262.627272828964,17.9071930128262,67.8861954272606,8.60260114713136,218.801893311577,15.3381970935938,11.6685172899874,103.54391545301,12.080638257698,21.3930730880362,22.5213297927916,17.1974317648978,34.9501281523531,14.5976691551176,169.126825521778,16.4658222132986,22.9911052841026,4.69536035539373,21.9469371236412,7.97812746440972,6.80405513301474,11.1043307518722,13.6105653055224,163.520083524378,10.3767909943103,24.059312890784,3.06418745488707,9.84389073614014,19.1467164680329,8.83852548144962,13.8468565615639,18.3633475076463,8.88801269191564,3.90113436265584,29.5527481843331,5.94719937379939,11.3744135405356,8.83217362529317,20.9235072961906,4.84344099472243,8.25614986835819
"HLA-DMB",301.384909875317,163.530819675521,295.455681932584,179.071930128262,219.272411230052,282.45207099748,220.61017342159,163.607435665,237.259851563077,141.269217982401,113.903160715438,466.368993319188,155.718908853016,162.802354041032,211.365060730897,211.666202749206,124.220737365995,272.715180407758,331.72880481348,148.686411254135,136.74630053961,169.995485203192,151.957231303996,142.769966809785,235.268343138316,163.520083524378,292.991745721703,261.21539709994,229.048012252808,196.877814722803,127.134197347738,172.01130360052,164.903473596806,206.587659461021,271.71924515285,206.109932160317,269.186988896425,266.002008355391,198.154256943015,231.599219507688,238.527983176573,323.905116522062,291.442090353044
"CDKN1C",1351.37104750546,240.210342776961,201.660227350811,515.727158769394,87.5731921011661,280.301420710697,361.656022002606,86.9164501970313,280.044414959697,565.076871929606,286.48370725398,630.667794635306,712.96095458323,596.177634516456,458.235013553074,466.517176748968,248.441474731991,118.348097158084,697.12315665011,708.999413664453,378.162608899663,714.349259120993,512.005148759359,414.032903748377,615.391988456835,204.400104405473,253.315780155222,271.52653119599,546.19141383362,394.986115787623,278.776191774559,390.934780910272,451.281643392786,244.626022155431,319.968456908963,656.040761986624,400.247002583468,414.141338211849,463.956341785004,134.445309629463,294.602982730363,385.658989204773,227.04412137985
"CEP55",38.8883754677829,41.4695380038402,100.830113675406,8.9535965064131,37.3374074849933,30.8259874438874,28.028341705202,143.156506206875,70.0111037399243,160.533202252729,18.9838601192397,42.7861461760723,25.7386626203332,10.3184590589387,14.9786263510085,23.7212123770661,62.9851626081103,84.3873388431552,33.6655470231502,25.0419218954332,18.5704852584656,14.7288507035256,15.8761286437011,29.0827710168081,8.7496491249787,40.8800208810946,29.9095740424238,65.3038492749851,6.8944217734959,33.223131234473,26.0395343965247,8.83852548144962,11.3292462776432,18.3633475076463,15.2365931861411,13.6539702692954,21.8433356145071,16.2196346558165,13.7690269174905,40.2354576263356,37.6623131331431,19.3737639788897,47.8856692364775
"ARG1",233.330252806697,155.706378542721,288.421022838951,451.26126392322,419.53668774047,1443.80322586021,141.949988636023,30.6763941871875,272.265403433039,35.3173044956004,3505.1109001978,1.71144584704289,190.466103390466,495.286034829056,1261.53319711827,662.977474128259,134.135068517272,639.079724653651,47.6244323742125,6168.1383868689,182.328400719481,215.409441539062,388.398147176258,859.263689132966,362.624347068562,153.300078304105,745.297753179582,2502.16854064153,973.645563790365,1492.57993286725,1331.07972885765,452.804459280419,144.76259132544,52.4667071647037,1207.50001000168,927.169600191205,37.9046118016446,793.140134669428,3041.75764207691,1061.82354028525,26.7820893391239,143.486939468652,89.1664185782684
"PLOD2",359.717473076992,161.183487335681,136.00340914357,415.446877897568,107.939050729344,106.098747481287,483.714929428485,265.862082955625,167.248747823153,178.191854500529,134.612826300063,376.518086349436,158.936241680558,169.108079021495,156.443430777199,128.946077536872,154.5469267699,197.589866559583,353.898799194579,109.55840829252,276.024939978103,107.397869713208,171.235387514204,178.726847339657,114.717621860832,81.7600417621892,147.716671801359,103.111340960503,179.254966110893,141.505929332014,124.836591371574,80.2266159085427,163.644668454846,190.191813472051,154.905364059101,170.999722896414,118.210992737332,133.541658666223,101.771068520582,155.053714755147,313.015669151011,204.635382027023,225.392891406179
"LAIR1",97.2209386694572,248.817228023041,140.693181872659,89.535965064131,205.6951721446,189.974108665818,206.143932541485,337.440336059063,85.5691267932408,125.215897757129,101.82252245774,63.323496340587,129.336779667174,105.477581491373,76.0026596328948,147.193163980769,88.0625884613394,145.105058254694,215.13105658696,14.0860810661812,22.7910500899351,119.058209853499,17.0101378325368,139.597300880679,153.604951305182,40.8800208810946,173.353449552008,30.9334022881508,91.1595767828902,71.368207837016,23.7419284203608,76.147296455566,202.667627855617,137.069272467789,60.9463727445644,33.8098311430173,231.282377094781,217.883758876469,138.887575863382,131.501251754365,389.177235709145,435.304259400678,265.848025761134
"SHC2",320.829097609209,56.3359761561602,49.2426136554307,297.259404012915,152.743939711336,355.574180748096,150.087249131081,61.352788374375,97.2376440832282,44.9492966307641,262.322430738585,148.04006576921,211.700500052241,263.693953728433,201.379309830225,198.285006023681,117.222385965094,288.151888732725,42.6977669561905,219.116816585041,138.434526472198,309.305864774038,65.2055283580579,338.417699104676,224.57432754112,122.640062643284,90.9495210677786,158.104056139437,484.141617872156,345.766662106922,303.283988853641,128.498562768768,453.799253676707,288.566889405871,229.818613890962,245.771464847318,263.404929469056,280.599679545626,372.96103346072,882.236009904285,209.235072961906,98.0796801431292,92.4688785256117
"STAT3",631.936101351472,1035.95600598272,858.22840942322,1479.13414285944,1575.63859586672,1412.2603549874,1252.23397618402,966.306416896407,1022.94001575556,2105.39294754454,866.354343623483,1526.60969556226,1889.21783633246,1450.31674550638,1726.98014187738,1509.64228512508,1353.01460417422,1527.20501028344,1400.81520052425,1109.67016399138,1798.80473117228,1399.85451894758,1656.78742488909,1680.98416477151,1724.65306085691,786.940401961071,1158.53819454123,464.001034322262,2018.53348590685,2251.17476272105,1616.7487385607,1473.3142091001,1678.61665680413,1727.46633339787,1750.93850030738,2309.47154269226,1446.15730788987,1879.31500212061,1300.87371703073,1431.79347992253,1538.29625641593,1758.77451120858,1408.49916754191
"KSHV_LANA",29.1662816008372,14.8664381523201,18.7590909163545,8.9535965064131,11.5406532226343,5.0181840024933,10.8496806600782,46.0145912807813,19.4475288166456,38.5279685406549,8.62902732692712,6.84578338817157,7.72159878609996,8.0254681569523,4.99287545033615,7.90707079235538,8.74793925112643,9.26202499498045,5.74777632102565,7.82560059232288,7.59701669664503,7.97812746440972,5.67004594417895,4.23022123880845,8.7496491249787,91.9800469824628,3.05199735126774,20.6222681921005,1.53209372744353,2.46097268403503,9.9562925633771,6.11897917946512,3.14701285490088,3.93500303735278,11.4274448896058,4.55132342309848,5.78205942736952,2.16261795410887,5.38788009814844,8.83217362529317,3.34776116739049,6.05430124340304,0
"CD45RO",38.8883754677829,493.722235479682,215.729545538077,107.443158076957,109.975636592162,136.924734925174,235.9805543567,260.749350591094,108.906161373216,81.0692671376281,108.725744319282,255.861154132912,231.647963582999,214.967897061222,212.47458860875,245.727430777813,199.453014925683,117.318983269752,550.965415915458,167.46785267571,262.5191325174,250.390461959936,242.110961816441,168.151294242636,138.050019527442,143.080073083831,388.214063081256,340.267425169659,100.352139147551,45.5279946546481,187.637821386722,446.005593525458,183.156148155231,203.308490263227,385.993694048908,101.429493429052,249.91345747186,269.786589775081,85.6074282261363,41.2168102513681,132.236566111925,187.683338545494,277.406635576835
"CD2",116.665126403349,370.878509694721,206.3500000799,73.4194913525874,153.422801665609,344.104045885255,66.9063640704821,219.847491674844,58.3425864499369,80.2666011263644,136.338631765449,338.866277714493,196.257302480041,311.27351494465,175.305404700692,282.221603665608,139.383832067948,180.094930457953,400.702120665788,165.902732557245,146.031543168843,471.32322251282,255.152067488053,143.298744464636,113.745438624723,163.520083524378,321.68052082362,206.222681921005,143.25076351597,124.279120543769,128.665934665181,318.866803907682,144.76259132544,91.1609036986728,278.067825647075,153.444618264463,113.071384357448,295.738005224388,166.425629698363,190.382409256319,172.40970012061,346.911461246994,287.314015418865
"IL7R",165.275595738077,144.752160956801,595.601136594257,100.280280871827,205.6951721446,265.963752132145,87.7015853356319,71.5782531034375,190.585782403127,107.557245509328,155.322491884688,250.726816591784,202.048501569616,417.324344161519,386.115701492662,364.941728877941,89.2289803614896,100.853161056454,500.056539929231,194.074894689607,88.6318614608586,312.98807744992,257.420085865724,100.996532076552,86.5243080136783,275.940140947388,521.28114759653,219.970860715739,151.67727901691,136.583983963944,107.221612220984,192.407900865403,160.497655599945,115.426755762348,113.004732797213,115.73365275879,36.6197097066736,333.043164932766,545.37319660147,373.895350137411,149.812312240725,309.980223662235,203.926901748447
"FLNB",690.268664553146,285.592101347201,307.180113755306,415.446877897568,289.19519252013,342.670279027399,348.093921177508,153.381970935938,439.514151256192,413.372995800777,662.709298708003,583.603033841626,308.863951443999,291.783092277766,661.278615200077,405.693555269311,184.873116173805,312.850622052673,312.022143141392,486.752356842483,466.794470360522,263.891908438168,514.840171731449,347.406919237144,251.795458152165,388.360198370399,442.539615933822,611.793956365649,632.754709434179,929.632431394234,472.540962431051,244.759167178605,299.595623786564,493.842881187774,462.176659979613,993.488884356354,194.662667388107,407.653484349522,950.062857306841,348.380181886564,271.16865455863,309.374793537895,241.905191142895
"PSMB5",291.662816008372,161.183487335681,194.625568257178,161.164737115436,392.382209569566,273.849469850348,241.405394686739,235.185688768438,136.13270171652,555.444879794442,257.145014342428,254.14970828587,226.500231058932,286.0506150228,271.834330073857,289.520438243166,316.092204940702,277.860749849414,171.612178727766,397.540510090002,228.754613865645,263.891908438168,272.729209915007,319.910481184889,187.631364568988,132.860067863557,244.159788101419,312.771067580192,402.940650317649,499.577454859112,291.0300903141,246.118940329597,267.496092666575,397.435306772631,316.159308612428,351.752281699468,293.600128700875,333.043164932766,486.705168866076,858.683546903503,397.546638627621,390.502430199496,384.736583865492
"SLC1A5",495.826787214232,172.137704921601,98.4852273108614,198.769842442371,133.056943037431,136.207851496247,213.377052981538,460.145912807813,260.596886143052,161.335868263993,119.080577111594,158.308740851468,184.674904300891,154.203638158583,108.733732029543,119.822534314924,155.130122719975,195.531638782921,125.629968159561,90.7769668709454,135.058074607023,146.674804922609,163.297323192354,151.230409287402,174.992982499574,112.42005742301,127.573489282992,17.1852234934171,115.673076421987,91.0559893092963,104.158137586099,162.492891543574,113.921865347412,133.134269430436,191.727130925609,357.603983243452,118.853443784818,108.671552193971,84.4101215376589,22.5711103757492,44.357835467924,60.5430124340304,48.7112842233133
"RICTOR",281.940722141426,114.23684053888,28.1386363745318,218.46775475648,76.0325388785318,100.363680049866,116.63406709584,92.0291825615625,260.596886143052,368.423699170013,98.3709115269692,157.453017927946,104.885050177858,144.458426825141,158.107722593978,113.740172166958,123.054345465845,94.6784777264669,135.483298995604,190.944654452678,151.940333932901,146.674804922609,117.369951044504,139.068523225828,156.521501013508,102.200052202736,120.248695639949,116.859519755236,234.410340298861,257.171645481661,127.90006600646,118.980150711822,149.168409322302,154.120952296317,175.220821640623,337.44812236973,129.132660544586,149.761293322039,214.916550581699,117.762315003909,161.529476326591,122.296885116741,132.924012880567
"ZAP70",77.7767509355658,112.67195231232,138.348295508115,25.0700702179567,29.191064033722,134.057201209464,45.2070027503257,138.043773842344,124.464184426532,42.5412985969732,48.3225530307919,55.621990028894,55.9815911992247,69.9362225105843,63.7978529765175,60.8236214796568,58.9027909575846,40.1354416449153,107.56552829348,75.1257656862997,23.635163056229,142.378890134081,61.8035007915505,63.9820962369778,81.6633918331345,102.200052202736,57.9879496740871,99.6742962618193,61.2837490977413,86.1340439412262,42.8886448883936,149.575046609147,40.2817645427313,53.1225410042625,91.4195591168466,50.7147467145259,19.2735314245651,95.1551899807903,94.587228389717,46.123573376531,66.1182830559623,113.820863375977,78.4334237494028
"TNFAIP6",116.665126403349,159.618599109121,16.4142045518102,41.1865439295002,97.0772594609826,126.888366920188,161.841069846166,173.832900394063,38.8950576332913,40.1333005631822,100.096716992355,7.70150631169302,68.207455943883,96.3056178834276,150.895791387937,105.224865159806,130.052696866746,91.5911360614734,130.556633577583,61.0396846201185,102.981781887855,77.9401683061565,141.751148604474,48.1187665914461,43.7482456248935,132.860067863557,155.651864914655,109.98543035787,56.6874679154107,35.0688607474992,77.3527345308528,109.461738654876,65.4578673819383,72.7975561910264,109.195584500678,14.3041593297381,161.255212918861,70.8257379970655,56.2734143584393,124.631783379137,108.802237940191,65.9918835530931,73.4797338283879
"BTLA",68.05465706862,8.60688524608003,42.2079545617977,16.1164737115436,13.5772390854521,26.5246868703217,6.3289803850456,5.11273236453125,23.3370345799748,8.82932612390009,12.080638257698,15.403012623386,3.21733282754165,24.6496521963535,12.7595705953035,21.2882675178799,18.079074452328,10.2911388833116,13.1377744480586,7.82560059232288,10.1293555955267,14.1151485908787,11.9070964827758,3.70144358395739,6.80528265276121,20.4400104405473,26.2471772209026,37.8074916855177,13.7888435469918,30.1469153794292,15.3173731744263,16.317277811907,6.29402570980176,11.8050091120583,17.7760253838313,12.3535921484102,11.564118854739,28.1140334034153,14.9663336059679,38.2727523762704,11.7171640858667,13.3194627354867,31.3733694997611
"RELA",505.548881081177,860.688524608003,1134.92500043945,1108.45524749394,1052.23602912254,1148.44725314204,1546.98363411615,1252.61942931016,952.928912015636,3110.33079364662,2065.78914206635,1251.06691418835,1272.77686657548,1781.08068311791,1540.02469445924,1338.11967255245,1431.74605743436,1479.86577142021,693.017602135092,1710.67628948178,1537.97382458747,1581.51034429106,1757.14723810106,1660.89061388717,1095.65050709455,950.460485485449,1311.74846157487,426.193542636745,2248.34754502338,2079.5219180096,1593.77267879906,1367.9317898982,1497.97811893282,1989.14403538183,1794.10884766812,2412.2014142422,1697.99811850418,2106.93054179057,2878.32527909974,2863.58695984505,1880.60483578161,1829.6098357564,1718.93040259217
"MMP7",320.829097609209,64.9428614022402,93.7954545817727,114.606035282088,52.2723704789906,6.45195086034852,95.8388458306906,61.352788374375,46.6740691599495,22.474648315382,32.7903038423231,29.9503023232506,66.9205228128664,57.3247725496593,30.5120166409432,28.5871020954387,40.8237165052567,37.0480999799218,33.6655470231502,9.39072071078746,461.729792562759,91.4416147843883,186.544511563487,113.687195792977,186.659181332879,61.3200313216419,35.4031692747058,75.6149833710353,166.998216291345,84.2883144281999,204.486931878591,57.1104723416745,20.7702848423458,137.069272467789,48.2492117561135,645.637737019542,82.8761851256298,40.0084321510141,20.3542137041163,38.2727523762704,158.181715159201,44.1963990768422,250.161341011253
"TCF3",38.8883754677829,121.2788375584,53.9323863845193,35.8143860256524,118.800841997706,126.17148349126,112.113366820808,117.592844384219,151.690724769836,359.594373046113,100.096716992355,74.4478943463658,124.832513708616,76.2419474910468,85.9884105335671,98.534266797044,105.558466963592,138.930374924707,82.93220120337,56.3443242647248,94.5406522249159,112.307486614383,96.95778564546,93.5936449086369,55.4144444581984,102.200052202736,61.0399470253548,20.6222681921005,91.1595767828902,138.429713476971,75.8209972134102,82.2662756350311,96.9279959309471,132.478435590877,138.399054774115,92.3268465828549,95.0827550278543,112.996788102188,139.486229207621,165.848593630505,161.529476326591,94.4470993970873,90.8176485519401
"IRF8",699.990758420092,1918.55296576257,1810.25227342821,1119.19956330164,1363.83366613366,1894.00601922676,861.645472421209,2014.41655162531,478.409208889483,2984.31222987823,881.886592811952,2305.31755596678,1281.14193192709,820.317495185624,1031.8609264028,998.115628481168,964.022905474133,787.272124573338,911.433102334067,508.664038500987,812.880786541018,1240.29196965939,1295.03849365047,479.072555295057,775.802222414778,1216.18062121256,2719.94003944981,800.831414793238,798.220831998081,417.750113114947,870.026796307414,1490.31137348751,1102.71330435727,653.210504200562,1381.45111554346,656.690951047067,866.666463057943,1183.49267538608,540.58396984756,298.331198009903,738.181337409604,977.16422068525,1298.69237429274
"NOS2",9.72209386694572,140.839940390401,215.729545538077,59.0937369423264,131.699219128885,21.5065028678284,56.0566834104039,40.90185891625,3.88950576332913,660.594127269979,53.4999694269482,496.319295642439,52.7642583716831,95.1591224324344,16.6429181677872,101.575447871027,184.873116173805,25.727847208279,49.2666541802198,3.13024023692915,48.1144390787518,70.5757429543936,53.8654364697,95.17997787319,48.6091618054372,51.1000261013682,26.2471772209026,75.6149833710353,29.8758276851489,8.61340439412262,50.5473314756068,42.8328542562559,54.7580236752753,52.4667071647037,34.2823346688175,14.9543483901807,74.5243215083183,14.5976711902349,10.1771068520582,26.4965208758795,165.714177785829,28.4552158439943,125.493477999044
"A2M",972.209386694572,1483.51403877889,616.705113875156,1119.19956330164,1131.66287777243,272.415702992493,2984.56632157651,853.826304876719,1081.2826022055,863.668628119681,543.628721596409,2591.98473534646,1805.56718281637,2044.20138912085,1218.26160988202,1883.09932101017,2629.04734293853,347.840494255933,1828.61398098916,873.337026103234,3400.93114119809,2756.74989000988,2634.87035025996,1963.35143246197,1809.23300239837,878.920448943534,1857.44558798155,567.112375282765,2764.66313117186,2694.14984584735,2201.10652516506,2053.93734457379,3914.88399149669,3035.85484331767,2680.37068466199,3018.82780763518,5783.98678051198,3190.40213679911,3552.40894471254,550.538822643274,5435.09025525847,5631.10558648916,5125.41783827676
"CCL20",9.72209386694572,7.04199701952003,7.03465909363295,3.58143860256524,15.6138249482699,7.16883428927614,14.4662408801042,0,15.5580230533165,13.645322191482,5.17741639615627,17.1144584704289,5.79119908957497,7.4522204314557,9.9857509006723,12.1647242959314,7.58154735097624,4.11645555332465,42.6977669561905,20.3465615400395,16.0381463595839,4.90961690117521,8.50506891626842,4.23022123880845,10.6940155971962,10.2200052202736,6.10399470253548,10.3111340960503,13.02279668327,17.2268087882452,26.805403055246,6.79886575496125,10.0704411356828,7.21417223514676,17.7760253838313,13.0037812088528,11.564118854739,6.48785386232661,4.78922675390972,5.88811575019545,9.20634321032386,12.7140326111464,22.2916046445671
